User_ID,Age,Gender,Annual_Income,Risk_Tolerance,Investment_Goal,Preferred_Sector,Investment_Horizon,Current_Investments,Recommended_Portfolio
U5018,43,Female,101086,Low,Wealth Growth,Consumer Goods,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5019,31,Other,66543,Medium,Retirement,Finance,Long-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5020,34,Male,111863,High,Wealth Growth,Consumer Goods,Short-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U5021,43,Male,150713,Low,Retirement,Real Estate,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5022,49,Female,78293,Medium,Retirement,Energy,Long-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5023,34,Female,90906,Low,Education,Real Estate,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5024,36,Male,126277,Low,Education,Consumer Goods,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5025,63,Male,69433,High,Wealth Growth,Energy,Short-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U5026,52,Male,132023,Medium,Retirement,Real Estate,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5027,48,Male,129198,Medium,Retirement,Healthcare,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5028,53,Male,169902,Low,Emergency Fund,Tech,Short-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5029,30,Other,172401,Medium,Emergency Fund,Consumer Goods,Long-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5030,43,Male,181845,High,Emergency Fund,Energy,Short-term,Stocks,"80% Stocks, 10% Crypto, 10% Cash"
U5031,30,Male,116194,Low,House Purchase,Tech,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5032,39,Male,125158,Low,Education,Finance,Short-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5033,20,Male,67409,Low,Wealth Growth,Energy,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5034,27,Male,24609,Low,House Purchase,Consumer Goods,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5035,41,Female,149030,Medium,Retirement,Real Estate,Medium-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5036,22,Female,21019,Medium,Emergency Fund,Finance,Long-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5037,20,Other,100841,Medium,Wealth Growth,Energy,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5038,63,Male,159903,Low,Education,Consumer Goods,Medium-term,Stocks,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5039,46,Female,144199,Medium,Education,Energy,Long-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U5040,37,Male,52559,Low,Emergency Fund,Energy,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5041,45,Male,87581,Medium,Wealth Growth,Consumer Goods,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5042,43,Male,166231,Low,Wealth Growth,Healthcare,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5043,46,Female,29658,High,Retirement,Tech,Medium-term,Bonds,"70% Stocks, 20% Bonds, 10% Crypto"
U5044,47,Female,155877,High,Wealth Growth,Finance,Short-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U5045,22,Male,42085,Low,Education,Energy,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5046,39,Male,87187,Medium,House Purchase,Healthcare,Short-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5047,23,Male,22406,High,Wealth Growth,Real Estate,Short-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5048,58,Female,126422,Medium,Retirement,Consumer Goods,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5049,49,Male,140023,Medium,Wealth Growth,Healthcare,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5050,31,Male,50599,Low,Wealth Growth,Consumer Goods,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5051,21,Male,25452,Medium,Retirement,Real Estate,Long-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5052,49,Female,99310,High,House Purchase,Finance,Long-term,Real Estate,"70% Stocks, 20% Bonds, 10% Crypto"
U5053,24,Female,194518,High,Retirement,Energy,Long-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U5054,32,Male,192421,Low,Emergency Fund,Healthcare,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5055,55,Female,67631,Medium,Wealth Growth,Energy,Short-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U5056,63,Female,80266,Low,House Purchase,Healthcare,Medium-term,Crypto,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5057,27,Male,122401,Medium,Emergency Fund,Finance,Medium-term,Bonds,"70% Stocks, 20% Bonds, 10% Crypto"
U5058,44,Male,194642,Medium,Emergency Fund,Consumer Goods,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5059,29,Female,144857,Medium,Emergency Fund,Finance,Long-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5060,38,Female,80252,High,Emergency Fund,Consumer Goods,Long-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U5061,47,Female,168070,Medium,House Purchase,Real Estate,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5062,42,Female,162292,Low,House Purchase,Energy,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5063,45,Male,36567,High,Retirement,Finance,Medium-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U5064,43,Female,198691,Low,House Purchase,Consumer Goods,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5065,22,Male,118462,Medium,Emergency Fund,Healthcare,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5066,40,Male,71381,Medium,Wealth Growth,Healthcare,Medium-term,Real Estate,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5067,61,Other,63257,High,Education,Real Estate,Short-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5068,31,Male,191805,Medium,Education,Healthcare,Long-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5069,42,Female,52696,High,Wealth Growth,Consumer Goods,Short-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U5070,25,Female,55109,Low,Emergency Fund,Healthcare,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5071,44,Male,67545,Medium,Retirement,Energy,Short-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U5072,46,Male,81182,High,Emergency Fund,Finance,Long-term,Crypto,"70% Stocks, 20% Bonds, 10% Crypto"
U5073,24,Female,29471,Low,Emergency Fund,Tech,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5074,28,Male,123594,High,House Purchase,Real Estate,Long-term,Mutual Funds,"80% Stocks, 10% Crypto, 10% Cash"
U5075,37,Male,24867,Low,House Purchase,Energy,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5076,20,Male,54666,High,Retirement,Healthcare,Long-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U5077,30,Male,24741,Medium,Emergency Fund,Finance,Long-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5078,40,Female,176410,Low,Retirement,Real Estate,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5079,26,Female,157257,Low,House Purchase,Finance,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5080,47,Male,159672,Low,Retirement,Energy,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5081,20,Male,84204,High,Emergency Fund,Consumer Goods,Short-term,Real Estate,"70% Stocks, 20% Bonds, 10% Crypto"
U5082,56,Male,31468,High,Wealth Growth,Tech,Short-term,Crypto,"70% Stocks, 20% Bonds, 10% Crypto"
U5083,61,Male,85266,Medium,Wealth Growth,Real Estate,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5084,56,Female,100743,Low,Retirement,Energy,Short-term,Crypto,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5085,60,Female,61332,High,Retirement,Finance,Short-term,Crypto,"70% Stocks, 20% Bonds, 10% Crypto"
U5086,37,Male,134045,Medium,Retirement,Healthcare,Long-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5087,56,Male,183584,Medium,House Purchase,Healthcare,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5088,62,Female,127208,Medium,House Purchase,Energy,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5089,23,Male,53938,Low,Wealth Growth,Energy,Medium-term,Real Estate,"70% Stocks, 20% Bonds, 10% Crypto"
U5090,46,Female,82470,Low,Retirement,Tech,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5091,28,Other,123819,High,Wealth Growth,Tech,Medium-term,Mutual Funds,"80% Stocks, 10% Crypto, 10% Cash"
U5092,41,Other,130112,Low,Retirement,Consumer Goods,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5093,53,Female,81869,Low,Wealth Growth,Tech,Medium-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5094,60,Female,124560,Medium,Emergency Fund,Healthcare,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5095,37,Female,169598,High,Emergency Fund,Consumer Goods,Long-term,Real Estate,"80% Stocks, 10% Crypto, 10% Cash"
U5096,49,Male,114683,High,Wealth Growth,Healthcare,Long-term,Bonds,"70% Stocks, 20% Bonds, 10% Crypto"
U5097,21,Female,23982,Medium,Retirement,Tech,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5098,23,Female,102306,Medium,House Purchase,Healthcare,Medium-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5099,43,Female,193867,High,Retirement,Finance,Medium-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5100,25,Female,22350,Medium,House Purchase,Healthcare,Medium-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5101,55,Female,43491,Medium,House Purchase,Real Estate,Medium-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U5102,54,Male,125597,Medium,Education,Real Estate,Medium-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5103,56,Other,111233,Low,Emergency Fund,Healthcare,Short-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5104,54,Female,176926,Medium,Emergency Fund,Real Estate,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5105,35,Other,48875,Medium,House Purchase,Consumer Goods,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5106,20,Male,91014,Low,Wealth Growth,Tech,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5107,55,Female,46614,Low,Education,Healthcare,Long-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U5108,24,Female,157148,Low,House Purchase,Consumer Goods,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5109,25,Female,181914,Low,Emergency Fund,Finance,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5110,46,Other,80838,Medium,Wealth Growth,Consumer Goods,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5111,20,Male,160227,Medium,Wealth Growth,Consumer Goods,Long-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5112,44,Male,135988,Low,Education,Tech,Long-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U5113,60,Female,55567,Low,House Purchase,Tech,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5114,20,Male,71889,High,Wealth Growth,Consumer Goods,Long-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U5115,45,Male,152202,Medium,Education,Real Estate,Long-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U5116,43,Female,155990,Low,Education,Finance,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5117,53,Other,84819,Low,Wealth Growth,Tech,Long-term,Mutual Funds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5118,40,Female,40294,Medium,Wealth Growth,Finance,Short-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5119,20,Female,33605,Medium,Retirement,Tech,Medium-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5120,29,Male,42607,Medium,House Purchase,Energy,Long-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5121,20,Female,163688,Low,Wealth Growth,Finance,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5122,50,Female,89226,Medium,Retirement,Energy,Long-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5123,37,Female,123190,Low,Wealth Growth,Consumer Goods,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5124,20,Male,182409,Medium,Retirement,Energy,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5125,57,Female,49543,Low,Emergency Fund,Finance,Long-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5126,55,Female,164220,Medium,Retirement,Energy,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5127,25,Female,178703,Low,Wealth Growth,Consumer Goods,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5128,44,Male,162045,Low,House Purchase,Real Estate,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5129,33,Male,183844,Low,Retirement,Real Estate,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5130,61,Female,182123,Medium,House Purchase,Tech,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5131,42,Female,43924,Low,Wealth Growth,Real Estate,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5132,41,Female,106109,Medium,House Purchase,Tech,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5133,62,Male,165874,Medium,Retirement,Finance,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5134,39,Male,176266,Medium,Wealth Growth,Energy,Short-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5135,61,Female,94195,Medium,Wealth Growth,Energy,Short-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5136,28,Male,31513,Medium,House Purchase,Energy,Medium-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U5137,53,Female,55012,Medium,Education,Energy,Short-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U5138,22,Female,136993,Medium,House Purchase,Real Estate,Short-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5139,35,Female,90354,Medium,Retirement,Tech,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5140,50,Female,54105,Medium,Education,Finance,Medium-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5141,27,Male,22645,Low,Emergency Fund,Finance,Long-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5142,31,Male,134270,Medium,Emergency Fund,Tech,Long-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U5143,34,Other,103797,Medium,Wealth Growth,Energy,Short-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5144,34,Male,93450,Medium,Retirement,Finance,Medium-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5145,63,Female,79320,High,House Purchase,Real Estate,Long-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U5146,21,Male,184252,Medium,Education,Tech,Medium-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5147,51,Male,88594,Medium,House Purchase,Finance,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5148,50,Other,195968,High,Wealth Growth,Consumer Goods,Long-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U5149,33,Male,91057,Medium,Wealth Growth,Finance,Medium-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5150,53,Female,64084,Medium,House Purchase,Finance,Long-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U5151,60,Female,100413,High,Wealth Growth,Energy,Medium-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U5152,22,Male,120537,Medium,Wealth Growth,Healthcare,Short-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5153,29,Female,169804,Medium,Wealth Growth,Tech,Medium-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5154,62,Female,148697,High,Wealth Growth,Energy,Short-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U5155,36,Female,83967,Medium,House Purchase,Energy,Long-term,Real Estate,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5156,28,Male,117523,Low,Retirement,Energy,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5157,48,Female,114051,Medium,Education,Finance,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5158,21,Male,32779,Low,House Purchase,Consumer Goods,Short-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5159,30,Male,165069,High,House Purchase,Energy,Medium-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U5160,49,Male,42901,Medium,House Purchase,Energy,Long-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U5161,54,Male,113261,High,Retirement,Energy,Medium-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5162,55,Female,137648,Medium,Wealth Growth,Real Estate,Short-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5163,43,Female,29218,Medium,Emergency Fund,Consumer Goods,Short-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5164,56,Male,118310,High,Retirement,Energy,Short-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U5165,42,Other,197172,Medium,Retirement,Tech,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5166,42,Other,43849,Medium,Retirement,Finance,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5167,56,Other,24424,Low,House Purchase,Healthcare,Short-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U5168,40,Female,30438,Low,Education,Energy,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5169,25,Other,189424,High,House Purchase,Energy,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5170,30,Male,43844,Medium,Wealth Growth,Consumer Goods,Long-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5171,32,Female,58580,Medium,Retirement,Real Estate,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5172,27,Male,194485,Medium,Retirement,Tech,Short-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5173,35,Female,178116,Low,Wealth Growth,Real Estate,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5174,50,Female,31122,Low,Wealth Growth,Finance,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5175,59,Female,52170,Medium,Emergency Fund,Consumer Goods,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5176,55,Female,22094,High,House Purchase,Real Estate,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5177,49,Male,132760,Low,House Purchase,Energy,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5178,39,Female,150979,Medium,Retirement,Energy,Long-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U5179,53,Female,151203,Low,Emergency Fund,Finance,Long-term,Stocks,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5180,29,Male,57546,Low,Wealth Growth,Finance,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5181,29,Female,56970,Medium,Emergency Fund,Healthcare,Medium-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5182,54,Male,147798,Low,Retirement,Real Estate,Medium-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5183,31,Female,31922,High,Wealth Growth,Healthcare,Long-term,Real Estate,"70% Stocks, 20% Bonds, 10% Crypto"
U5184,55,Male,186448,Low,Retirement,Tech,Medium-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U5185,20,Male,131587,Low,Wealth Growth,Tech,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5186,26,Male,69130,Medium,Wealth Growth,Healthcare,Long-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U5187,44,Female,111049,Low,Emergency Fund,Energy,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5188,54,Female,172778,Low,Emergency Fund,Consumer Goods,Long-term,Real Estate,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5189,44,Female,73528,High,Retirement,Finance,Long-term,Bonds,"70% Stocks, 20% Bonds, 10% Crypto"
U5190,22,Other,171953,High,Retirement,Healthcare,Medium-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U5191,44,Male,77410,Low,Retirement,Real Estate,Medium-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5192,60,Male,175130,Medium,Retirement,Energy,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U5193,56,Male,121764,Medium,House Purchase,Energy,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5194,31,Other,94457,High,Emergency Fund,Energy,Short-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U5195,35,Female,141581,Medium,House Purchase,Consumer Goods,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5196,37,Other,68882,High,Retirement,Energy,Short-term,Crypto,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U5197,56,Other,143049,Medium,Wealth Growth,Real Estate,Long-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U5198,60,Female,181528,High,Wealth Growth,Real Estate,Medium-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U5199,35,Male,156314,Low,Retirement,Healthcare,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5200,45,Male,170825,Low,Wealth Growth,Finance,Short-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U5201,31,Male,81103,Low,Emergency Fund,Energy,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
